0, 50
1, 49
2, 49
3, 49
4, 48
5, 48
6, 48
7, 47
8, 47
9, 47
10, 47
11, 46
12, 46
13, 46
14, 46
15, 45
16, 45
17, 45
18, 44
19, 44
20, 44
21, 44
22, 43
23, 43
24, 43
25, 43
26, 42
27, 42
28, 42
29, 42
30, 41
31, 41
32, 41
33, 41
34, 40
35, 40
36, 40
37, 40
38, 39
39, 39
40, 39
41, 39
42, 38
43, 38
44, 38
45, 38
46, 37
47, 37
48, 37
49, 37
50, 37
51, 36
52, 36
53, 36
54, 36
55, 35
56, 35
57, 35
58, 35
59, 35
60, 34
61, 34
62, 34
63, 34
64, 34
65, 33
66, 33
67, 33
68, 33
69, 32
70, 32
71, 32
72, 32
73, 32
74, 31
75, 31
76, 31
77, 31
78, 31
79, 30
80, 30
81, 30
82, 30
83, 30
84, 29
85, 29
86, 29
87, 29
88, 29
89, 29
90, 28
91, 28
92, 28
93, 28
94, 28
95, 27
96, 27
97, 27
98, 27
99, 27
100, 27
101, 26
102, 26
103, 26
104, 26
105, 26
106, 26
107, 25
108, 25
109, 25
110, 25
111, 25
112, 25
113, 24
114, 24
115, 24
116, 24
117, 24
118, 24
119, 23
120, 23
121, 23
122, 23
123, 23
124, 23
125, 22
126, 22
127, 22
128, 22
129, 22
130, 22
131, 21
132, 21
133, 21
134, 21
135, 21
136, 21
137, 21
138, 20
139, 20
140, 20
141, 20
142, 20
143, 20
144, 20
145, 19
146, 19
147, 19
148, 19
149, 19
150, 19
151, 18
152, 18
153, 18
154, 18
155, 18
156, 18
157, 18
158, 18
159, 17
160, 17
161, 17
162, 17
163, 17
164, 17
165, 17
166, 16
167, 16
168, 16
169, 16
170, 16
171, 16
172, 16
173, 16
174, 15
175, 15
176, 15
177, 15
178, 15
179, 15
180, 15
181, 14
182, 14
183, 14
184, 14
185, 14
186, 14
187, 14
188, 14
189, 13
190, 13
191, 13
192, 13
193, 13
194, 13
195, 13
196, 13
197, 13
198, 12
199, 12
200, 12
201, 12
202, 12
203, 12
204, 12
205, 12
206, 11
207, 11
208, 11
209, 11
210, 11
211, 11
212, 11
213, 11
214, 11
215, 10
216, 10
217, 10
218, 10
219, 10
220, 10
221, 10
222, 10
223, 10
224, 10
225, 9
226, 9
227, 9
228, 9
229, 9
230, 9
231, 9
232, 9
233, 9
234, 8
235, 8
236, 8
237, 8
238, 8
239, 8
240, 8
241, 8
242, 8
243, 8
244, 7
245, 7
246, 7
247, 7
248, 7
249, 7
250, 7
251, 7
252, 7
253, 7
254, 6
255, 6
256, 6
257, 6
258, 6
259, 6
260, 6
261, 6
262, 6
263, 6
264, 5
265, 5
266, 5
267, 5
268, 5
269, 5
270, 5
271, 5
272, 5
273, 5
274, 5
275, 4
276, 4
277, 4
278, 4
279, 4
280, 4
281, 4
282, 4
283, 4
284, 4
285, 4
286, 4
287, 3
288, 3
289, 3
290, 3
291, 3
292, 3
293, 3
294, 3
295, 3
296, 3
297, 3
298, 2
299, 2
300, 2
301, 2
302, 2
303, 2
304, 2
305, 2
306, 2
307, 2
308, 2
309, 2
310, 2
311, 1
312, 1
313, 1
314, 1
315, 1
316, 1
317, 1
318, 1
319, 1
320, 1
321, 1
322, 1
323, 0
324, 0
325, 0
326, 0
327, 0
328, 0
329, 0
330, 0
331, 0
332, 0
333, 0
334, 0
335, 0
336, 0
