0, 100
1, 99
2, 99
3, 99
4, 99
5, 98
6, 98
7, 98
8, 98
9, 98
10, 97
11, 97
12, 97
13, 97
14, 97
15, 96
16, 96
17, 96
18, 96
19, 96
20, 95
21, 95
22, 95
23, 95
24, 95
25, 94
26, 94
27, 94
28, 94
29, 93
30, 93
31, 93
32, 93
33, 93
34, 92
35, 92
36, 92
37, 92
38, 92
39, 91
40, 91
41, 91
42, 91
43, 91
44, 90
45, 90
46, 90
47, 90
48, 90
49, 89
50, 89
51, 89
52, 89
53, 88
54, 88
55, 88
56, 88
57, 88
58, 87
59, 87
60, 87
61, 87
62, 87
63, 86
64, 86
65, 86
66, 86
67, 86
68, 85
69, 85
70, 85
71, 85
72, 85
73, 84
74, 84
75, 84
76, 84
77, 83
78, 83
79, 83
80, 83
81, 83
82, 82
83, 82
84, 82
85, 82
86, 82
87, 81
88, 81
89, 81
90, 81
91, 81
92, 80
93, 80
94, 80
95, 80
96, 80
97, 79
98, 79
99, 79
100, 79
101, 78
102, 78
103, 78
104, 78
105, 78
106, 77
107, 77
108, 77
109, 77
110, 77
111, 76
112, 76
113, 76
114, 76
115, 76
116, 75
117, 75
118, 75
119, 75
120, 75
121, 74
122, 74
123, 74
124, 74
125, 73
126, 73
127, 73
128, 73
129, 73
130, 72
131, 72
132, 72
133, 72
134, 72
135, 71
136, 71
137, 71
138, 71
139, 71
140, 70
141, 70
142, 70
143, 70
144, 70
145, 69
146, 69
147, 69
148, 69
149, 68
150, 68
151, 68
152, 68
153, 68
154, 67
155, 67
156, 67
157, 67
158, 67
159, 66
160, 66
161, 66
162, 66
163, 66
164, 65
165, 65
166, 65
167, 65
168, 65
169, 64
170, 64
171, 64
172, 64
173, 63
174, 63
175, 63
176, 63
177, 63
178, 62
179, 62
180, 62
181, 62
182, 62
183, 61
184, 61
185, 61
186, 61
187, 61
188, 60
189, 60
190, 60
191, 60
192, 60
193, 59
194, 59
195, 59
196, 59
197, 58
198, 58
199, 58
200, 58
201, 58
202, 57
203, 57
204, 57
205, 57
206, 57
207, 56
208, 56
209, 56
210, 56
211, 56
212, 55
213, 55
214, 55
215, 55
216, 55
217, 54
218, 54
219, 54
220, 54
221, 53
222, 53
223, 53
224, 53
225, 53
226, 52
227, 52
228, 52
229, 52
230, 52
231, 51
232, 51
233, 51
234, 51
235, 51
236, 50
237, 50
238, 50
239, 50
240, 50
241, 50
242, 50
243, 50
244, 50
245, 50
246, 50
247, 50
248, 50
249, 50
250, 50
251, 50
252, 50
253, 50
254, 50
255, 50
256, 50
257, 50
258, 50
259, 50
260, 50
261, 50
262, 50
263, 50
264, 50
265, 50
266, 50
267, 50
268, 50
269, 50
270, 50
271, 50
272, 50
273, 50
274, 50
275, 50
276, 50
277, 50
278, 50
279, 50
280, 50
281, 50
282, 50
283, 50
284, 50
285, 50
286, 50
287, 50
288, 50
289, 50
290, 50
291, 50
292, 50
293, 50
294, 50
295, 50
296, 50
297, 50
298, 50
299, 50
300, 50
301, 50
302, 50
303, 50
304, 50
305, 50
306, 50
307, 50
308, 50
309, 50
310, 50
311, 50
312, 50
313, 50
314, 50
315, 50
316, 50
317, 50
318, 50
319, 50
320, 50
321, 50
322, 50
323, 50
324, 50
325, 50
326, 50
327, 50
328, 50
329, 50
330, 50
331, 50
332, 50
333, 50
334, 50
335, 50
336, 50
