0, 100
1, 99
2, 99
3, 99
4, 98
5, 98
6, 98
7, 97
8, 97
9, 97
10, 97
11, 96
12, 96
13, 96
14, 96
15, 95
16, 95
17, 95
18, 94
19, 94
20, 94
21, 94
22, 93
23, 93
24, 93
25, 93
26, 92
27, 92
28, 92
29, 92
30, 91
31, 91
32, 91
33, 91
34, 90
35, 90
36, 90
37, 90
38, 89
39, 89
40, 89
41, 89
42, 88
43, 88
44, 88
45, 88
46, 87
47, 87
48, 87
49, 87
50, 87
51, 86
52, 86
53, 86
54, 86
55, 85
56, 85
57, 85
58, 85
59, 85
60, 84
61, 84
62, 84
63, 84
64, 84
65, 83
66, 83
67, 83
68, 83
69, 82
70, 82
71, 82
72, 82
73, 82
74, 81
75, 81
76, 81
77, 81
78, 81
79, 80
80, 80
81, 80
82, 80
83, 80
84, 79
85, 79
86, 79
87, 79
88, 79
89, 79
90, 78
91, 78
92, 78
93, 78
94, 78
95, 77
96, 77
97, 77
98, 77
99, 77
100, 77
101, 76
102, 76
103, 76
104, 76
105, 76
106, 76
107, 75
108, 75
109, 75
110, 75
111, 75
112, 75
113, 74
114, 74
115, 74
116, 74
117, 74
118, 74
119, 73
120, 73
121, 73
122, 73
123, 73
124, 73
125, 72
126, 72
127, 72
128, 72
129, 72
130, 72
131, 71
132, 71
133, 71
134, 71
135, 71
136, 71
137, 71
138, 70
139, 70
140, 70
141, 70
142, 70
143, 70
144, 70
145, 69
146, 69
147, 69
148, 69
149, 69
150, 69
151, 68
152, 68
153, 68
154, 68
155, 68
156, 68
157, 68
158, 68
159, 67
160, 67
161, 67
162, 67
163, 67
164, 67
165, 67
166, 66
167, 66
168, 66
169, 66
170, 66
171, 66
172, 66
173, 66
174, 65
175, 65
176, 65
177, 65
178, 65
179, 65
180, 65
181, 64
182, 64
183, 64
184, 64
185, 64
186, 64
187, 64
188, 64
189, 63
190, 63
191, 63
192, 63
193, 63
194, 63
195, 63
196, 63
197, 63
198, 62
199, 62
200, 62
201, 62
202, 62
203, 62
204, 62
205, 62
206, 61
207, 61
208, 61
209, 61
210, 61
211, 61
212, 61
213, 61
214, 61
215, 60
216, 60
217, 60
218, 60
219, 60
220, 60
221, 60
222, 60
223, 60
224, 60
225, 59
226, 59
227, 59
228, 59
229, 59
230, 59
231, 59
232, 59
233, 59
234, 58
235, 58
236, 58
237, 58
238, 58
239, 58
240, 58
241, 58
242, 58
243, 58
244, 57
245, 57
246, 57
247, 57
248, 57
249, 57
250, 57
251, 57
252, 57
253, 57
254, 56
255, 56
256, 56
257, 56
258, 56
259, 56
260, 56
261, 56
262, 56
263, 56
264, 55
265, 55
266, 55
267, 55
268, 55
269, 55
270, 55
271, 55
272, 55
273, 55
274, 55
275, 54
276, 54
277, 54
278, 54
279, 54
280, 54
281, 54
282, 54
283, 54
284, 54
285, 54
286, 54
287, 53
288, 53
289, 53
290, 53
291, 53
292, 53
293, 53
294, 53
295, 53
296, 53
297, 53
298, 52
299, 52
300, 52
301, 52
302, 52
303, 52
304, 52
305, 52
306, 52
307, 52
308, 52
309, 52
310, 52
311, 51
312, 51
313, 51
314, 51
315, 51
316, 51
317, 51
318, 51
319, 51
320, 51
321, 51
322, 51
323, 50
324, 50
325, 50
326, 50
327, 50
328, 50
329, 50
330, 50
331, 50
332, 50
333, 50
334, 50
335, 50
336, 49
